Entity,Year,Unsafe_water_source,Unsafe_sanitation,Household_air_pollution_from_solid_fuels,Child_wasting,Low_birth_weight_for_gestation,Secondhand_smoke,Alcohol_use,Drug_use,Diet_low_in_fruits,Unsafe_sex,High_fasting_plasma_glucose,High_body_mass_index,High_systolic_blood_pressure,Smoking,Iron_deficiency,Vitamin_A_deficiency,Low_bone_mineral_density,Air_pollution,Outdoor_air_pollution,Diet_high_in_sodium,Diet_low_in_whole_grains
Sweden,2002,6.199786358,5.862155324,120.8477629,52.24738231,93.10235764,847.1826419,2696.795131,440.2034412,3277.328212,349.4123294,16442.81706,8489.050516,22176.20867,16015.48187,1.328089712,0.57244906,675.5279593,3229.503705,3136.54,3714.142377,6331.840329
Sweden,2003,7.136318722,6.645050975,110.1289517,51.31370045,92.12506644,803.3111779,2810.590445,447.8372544,3129.676778,343.1212247,16087.38612,8376.414171,21278.17564,15769.94009,1.0096195,0.605350239,692.7175225,3106.367308,3024.05,3604.953125,6107.018252
Sweden,2004,7.586823041,6.941182166,102.856447,53.38124047,88.43311589,784.1057099,2996.530583,474.1828467,3065.877245,345.3507373,16066.88533,8454.511198,21121.02609,15859.75454,0.821439404,0.633736218,720.0119349,3050.636746,2975.97,3595.120874,6023.536671
Sweden,2005,8.906268858,8.02616432,92.1395591,55.57427144,80.98162801,736.6233989,2988.02758,476.2997581,2913.28801,341.8646697,15689.53779,8302.477977,20526.0452,15443.01355,1.356907644,0.616122731,732.323373,2922.106717,2858.04,3489.136889,5782.014131
Sweden,2006,10.22191763,9.084261923,88.28982392,58.96839057,83.1772549,712.523015,2971.975711,487.1711059,2841.634487,333.7717514,15701.78448,8358.088718,20423.09176,15327.11721,1.099194588,0.667281096,750.8848175,2932.350596,2872.83,3475.460871,5701.896585
Sweden,2007,11.95531177,10.50361771,82.86433881,60.32696945,79.00534858,693.2883688,2857.643767,511.6657626,2755.812284,340.7858228,15724.22637,8407.975646,20321.5772,15178.38543,0.466126983,0.670073314,775.7942917,2931.648815,2878.13,3467.209645,5619.185766
Sweden,2008,13.44508358,11.65785792,79.28535398,61.24592989,78.93323035,671.0759603,2698.396201,532.8648506,2665.064534,329.5493962,15637.91085,8411.564817,20018.60626,14934.54942,1.197681529,0.690396933,794.6200946,2903.413378,2853.88,3425.500477,5503.271932
Sweden,2009,15.6528061,13.41226627,72.7064574,62.67361219,85.92847469,653.0525849,2579.275691,551.5948315,2609.381764,334.3049536,15455.78718,8405.712163,19623.35777,14672.81396,1.21831282,0.772633918,799.1563956,2853.46663,2810.81,3368.553751,5357.593214
Sweden,2010,16.9685229,14.28703234,65.96697368,64.28043102,84.94831367,628.5527854,2495.413883,560.0328925,2480.820431,312.9635604,15080.76237,8278.957338,18992.59546,14170.57197,0.767352067,0.788880158,802.2663468,2751.619753,2715.6,3269.091915,5132.618911
Sweden,2011,18.11734169,14.98438196,62.33959438,66.98981082,78.90400259,628.8515231,2524.640649,581.9414128,2445.766466,317.5776752,15171.45599,8368.613688,19000.84483,14114.77804,0.690644145,0.74068654,827.7169377,2823.218852,2792.63,3276.421974,5096.188369
Sweden,2012,18.44812988,15.0459611,57.26232655,70.99165263,88.86123848,615.1017958,2549.090456,603.917182,2368.375301,314.2830048,15008.5864,8348.584815,18680.87059,13830.40233,1.141713028,0.817102853,837.5851159,2479.919713,2450.79,3223.96533,4962.343802
Sweden,2013,18.75272767,15.02751259,52.93389921,75.208413,91.15398087,612.581378,2641.694252,637.4477884,2314.061141,312.7617131,14897.69922,8395.248406,18421.04874,13689.60338,1.14951514,0.838610231,847.1115856,2368.033815,2342.42,3191.065949,4850.739136
Sweden,2014,18.47438803,14.56463717,52.06000093,78.92854346,82.76090682,609.1047516,2704.427439,671.6628587,2268.066614,304.483348,14757.12774,8405.690377,18103.48696,13495.82118,0.921604591,0.749701274,851.560954,2570.514345,2549.71,3146.836267,4738.155892
Sweden,2015,18.37358674,14.27570299,46.88010085,82.3630366,87.90800962,611.7867211,2753.145544,711.0526116,2227.540773,305.7969746,14806.40028,8481.771925,17996.01622,13341.36816,0.615219268,0.79332411,866.2115969,2285.267674,2266.1,3138.050634,4685.524783
Sweden,2016,18.36537963,14.07949208,43.1990147,84.90112657,90.48678849,612.4495846,2755.734948,717.5812082,2197.02988,304.2427908,14876.98432,8541.928331,17944.24742,13178.49807,0.725433541,0.812524947,869.2318205,2192.064563,2175.66,3133.673965,4662.440138
Sweden,2017,17.31104825,13.12070712,42.4686665,82.60768769,84.24879268,626.685458,2749.612543,714.0670189,2209.43129,302.8242747,15100.66284,8662.715843,18130.34863,13193.94806,0.743860818,0.746209464,865.6804144,2256.619985,2242.02,3175.339567,4733.651677
Switzerland,1990,3.425478652,2.687840638,107.4318563,64.4586613,161.2695022,1051.660661,2870.752839,604.3585998,1873.922511,465.923387,10597.23079,5128.771605,13173.10764,12214.15942,1.320381892,2.448490745,835.5661373,3462.736791,3407.97,1907.757727,4314.502441
Switzerland,1991,3.414209926,2.616283626,107.868613,61.46989433,156.9957812,1053.088328,2754.243361,644.1836943,1928.012174,486.5824323,10687.69689,5164.259242,13081.86651,12107.8405,1.246538473,2.171589195,820.1333099,3471.113249,3416.6,1915.44542,4329.625781
Switzerland,1992,3.310596744,2.596312062,106.1309602,56.72544194,152.1946067,1026.508963,2562.289418,657.8059195,1943.283995,505.9360336,10563.80178,5088.900366,12717.39123,11742.67318,1.481693559,1.870434427,787.0819781,3400.835246,3347.71,1881.981285,4238.960949
Switzerland,1993,2.970309303,2.388595515,104.3715935,51.19135068,140.2363414,995.7597468,2364.095002,661.9260301,1967.245614,538.9012011,10515.12155,5038.09735,12429.00608,11382.262,1.522215875,1.507805921,754.9204198,3334.719867,3283.28,1874.876356,4166.440719
Switzerland,1994,2.67182412,2.212499401,101.7813604,44.60516245,133.8704638,979.8213683,2246.78845,682.6944003,1987.515018,584.239638,10600.56061,5072.988074,12318.02635,11283.88366,1.640269339,1.202547133,721.6628824,3306.684498,3258.7,1893.706969,4157.482503
Switzerland,1995,2.216313035,1.893768174,101.573894,31.75377325,133.1475142,963.0797151,2089.299318,685.2157684,2048.571017,842.1629103,10840.41103,5176.092374,12312.08215,11316.08115,1.994533436,0.922599746,668.2331988,3291.109129,3244.68,1945.562259,4173.36575
Switzerland,1996,1.835686687,1.620843232,97.92034734,26.5556401,129.9275483,914.2861937,1940.477615,632.829153,2028.444868,678.1857255,10606.20278,5079.444256,11829.66316,10929.10948,1.328180843,0.791271284,625.0786713,3176.978094,3133.66,1909.675218,4019.118633
Switzerland,1997,1.670280265,1.524004978,97.37385544,24.11323448,130.0642068,913.0362823,1910.220869,614.1752443,2098.292909,521.8753637,10698.60372,5172.844167,11844.1759,11082.83257,1.327292727,0.752327023,609.6464615,3193.642564,3152.36,1971.359165,4036.568761
Switzerland,1998,1.501988617,1.415663127,94.75825958,22.68793261,126.0048021,890.3365782,1861.114711,601.921338,2117.71702,442.0599521,10604.47304,5173.367578,11641.06886,11060.04653,1.315645643,0.710644142,590.0085158,3141.106206,3102.56,1987.304346,3961.48983
Switzerland,1999,1.514959165,1.471039909,91.42910843,22.24455962,125.6779459,851.3552807,1785.226185,579.2709939,2096.539125,395.0157316,10419.89197,5135.675035,11411.60744,10814.37952,1.849749204,0.716941088,584.1552465,3051.451422,3015.44,1988.674836,3851.47882
Switzerland,2000,1.531369589,1.523632226,89.45201378,23.36434163,128.7268473,837.93272,1855.397878,590.9477562,2143.654716,379.6187209,10477.66619,5218.142801,11467.78038,10921.92956,1.66542595,0.728044894,603.7614987,3037.210682,3002.95,2024.295667,3844.285772
Switzerland,2001,1.558404173,1.585104446,84.3436478,23.24142397,127.7151179,784.3699882,1880.33198,583.1131282,2109.301268,358.0009635,10228.86133,5136.307237,11159.20987,10649.00662,0.85578779,0.724682047,605.6196398,2932.000322,2901.26,1986.620921,3700.836983
Switzerland,2002,1.739695569,1.60579951,83.1519058,23.94497884,119.6084288,750.6438845,1896.877187,582.8153659,2129.501938,338.9140254,10293.85389,5197.979703,11215.93986,10627.96664,1.086631154,0.669525746,625.0158127,2930.690536,2901.64,2000.871815,3676.824165
Switzerland,2003,2.02165125,1.841431467,78.91074938,23.89875337,115.7396682,717.4723437,1913.527701,579.0436498,2149.008386,326.4828447,10340.73216,5251.223057,11243.68064,10656.22135,1.427654989,0.633987024,649.5017418,2930.085915,2906.17,2023.882463,3642.915355
Switzerland,2004,2.130440134,1.911399593,71.88929769,23.16732219,118.4350172,663.5971254,1926.147533,571.2336076,2073.797343,302.2264921,9953.566691,5122.628911,10833.5762,10367.18598,1.411021609,0.636253353,644.6788799,2802.493461,2783.97,1968.738473,3454.667787
Switzerland,2005,2.30463458,2.033047182,66.64375153,23.19967022,116.9815058,636.6635079,1950.811574,570.6931345,2050.437131,281.7840906,9853.599718,5117.485417,10757.4383,10292.01433,1.284307522,0.635524509,658.5187675,2755.287302,2742.13,1959.378581,3375.233219
Switzerland,2006,2.632858829,2.281214152,63.98520648,24.13820078,118.0410495,618.2782987,1967.960011,569.6226537,2029.830144,291.6029881,9861.259914,5165.525638,10739.59224,10245.42508,1.582641399,0.64680202,693.2279766,2729.865072,2719.87,1955.927881,3316.185523
Switzerland,2007,2.91931142,2.483721106,58.8518088,25.68020159,115.5057083,603.595519,1977.178104,568.1656126,1997.870037,279.6088077,9863.330955,5202.141194,10701.37912,10204.36966,0.836559389,0.604840247,719.9555,2703.706,2699.36,1943.600534,3246.444537
Switzerland,2008,3.395795591,2.834634325,55.136145,26.879908,116.9016159,584.9051736,1950.057471,564.9000786,1945.711334,263.9109653,9796.956319,5208.421995,10589.91677,10064.96433,1.461651081,0.632283353,745.0656097,2658.914975,2658.63,1910.750914,3156.783481
Switzerland,2009,3.852919722,3.168396372,52.40018385,30.52045289,123.0130946,585.3316011,1977.322084,570.0480957,1945.826028,262.0901244,9922.752888,5324.034002,10701.90186,10191.56783,1.081242387,0.680689716,785.1952785,2682.254286,2686.66,1955.927712,3146.483403
Switzerland,2010,4.433644254,3.582738133,48.32059816,34.46250071,115.9889007,571.599046,1977.344118,559.6005229,1900.452802,259.5471586,9891.440691,5358.661362,10630.22081,10083.55874,1.062710002,0.679107489,823.5347932,2639.556846,2648.34,1966.864026,3074.695711
Switzerland,2011,4.890817123,3.877513874,44.9358077,36.93470362,112.8741729,556.5817287,1980.159837,555.0499344,1837.678956,249.3996397,9746.597457,5328.694812,10417.14995,9937.300503,1.046072371,0.691850009,845.684349,2589.543159,2601.35,1954.989716,2973.726498
Switzerland,2012,5.201416588,4.054732016,44.01722521,41.52520913,109.4056658,558.2222338,1996.58585,565.7897416,1833.329029,256.8856752,9909.789356,5436.991551,10578.04779,10014.27445,1.567062277,0.693039303,886.0909628,2537.093354,2548.83,2002.793462,2984.835511
Switzerland,2013,5.379592852,4.135413942,42.63270782,45.32877711,113.4108631,558.3047319,2011.359,575.1031375,1817.380375,240.3612141,9983.320594,5499.779906,10640.40955,10058.14411,1.00799314,0.734182197,917.6549846,2500.41292,2513.23,2030.45362,2973.829799
Switzerland,2014,5.524077534,4.195015523,40.85192865,47.53128682,113.6331795,544.1968087,1976.08883,575.8318771,1761.243165,231.3804527,9891.232243,5482.160379,10518.77398,9876.869888,1.393486285,0.769405044,924.9531068,2408.241291,2421.16,2015.998274,2905.250854
Switzerland,2015,5.736207837,4.316806005,39.2211322,51.58134276,115.6887774,544.7222825,1938.906922,581.7820936,1755.366831,222.3337825,10112.36429,5604.872029,10717.93925,9892.018413,1.544303966,0.799419748,949.5700739,2418.664584,2433.98,2059.592043,2938.490501
Switzerland,2016,5.447633392,4.062758467,38.98529459,49.62453538,106.5517006,534.5902503,1852.897145,581.1345094,1725.183204,228.2884008,10120.2644,5635.953333,10706.55251,9718.80108,1.166745543,0.727423216,946.0873067,2311.222597,2323.69,2063.337465,2936.472865
Switzerland,2017,5.266639686,3.898039041,37.58337665,48.72479614,102.6052619,535.1182333,1817.89137,588.7808096,1713.723404,230.5432772,10149.99459,5695.909115,10732.05812,9671.171183,1.112183668,0.691711245,941.3830389,2313.077654,2326.94,2071.32055,2950.601832
Ukraine,1990,200.8790681,151.5941462,9023.683613,961.8966583,3020.825876,21691.75953,41815.48991,4541.475895,55972.35465,4631.486943,84004.01841,79482.5712,214805.5991,117319.7468,53.99526103,20.45869465,1259.630466,57323.82359,49154.06,48385.4652,74111.09597
Ukraine,1991,192.4900972,143.8372257,8988.164859,829.1720772,2869.814817,21896.87255,45412.99545,4977.581714,59629.51545,4842.474027,88525.02114,85074.62773,228011.8714,125036.6611,50.66990499,17.10364934,1346.629923,60528.23888,52426.15,51018.062,78947.48809
Ukraine,1992,188.671184,139.6610691,9115.459754,740.871618,2610.740264,22081.81006,49396.76211,5492.731455,63250.08755,5069.28854,92926.72566,90691.662,240932.4192,132951.7099,49.76636835,14.86075049,1415.422514,63458.10713,55252.66,53418.75696,83814.98215
Ukraine,1993,192.0561082,140.9524793,9352.024824,716.0838861,2390.272908,22538.01528,51985.62084,6031.983555,67074.11526,5395.208994,98212.8069,96828.72128,255530.3961,138602.0734,50.4511655,14.16012452,1471.013683,66323.50303,57897.68,55278.70999,89148.57613
Ukraine,1994,210.5429638,153.4916102,9542.877223,713.365873,2254.218579,23018.69955,55996.57905,6595.81108,70740.60917,5666.692794,102886.4185,102917.8166,269498.9557,145798.892,49.29836119,14.39487652,1538.431143,68889.18181,60283.87,56736.79799,94214.87986
Ukraine,1995,204.8707366,148.4780586,10178.34987,668.8800921,2069.541222,24441.01008,62447.72808,7625.8235,77016.87912,6225.434451,110330.1074,112696.3977,291491.2459,158189.6058,51.84793796,13.24172738,1643.215795,73221.27264,64008.96,60756.82563,102316.3125
Ukraine,1996,182.7363028,132.0580105,9577.096108,602.3637874,1884.175528,23671.18786,62223.36878,7969.488494,75742.51831,6203.032513,108881.9622,111708.1169,286516.5287,153906.0788,48.15353698,11.68092363,1582.717193,71579.15483,62915.88,58836.82853,100477.6654
Ukraine,1997,165.3221243,119.4075849,8864.961477,552.1444873,1713.89922,22097.92075,60605.85617,8007.335241,71791.02936,6005.020046,105059.9498,106437.3024,271976.6718,144817.6751,41.67687358,10.76490584,1467.468021,67167.19759,59126.38,54893.86173,95064.78157
Ukraine,1998,142.3554093,102.935764,8257.608864,496.9698075,1559.272667,20441.11616,58607.55664,7661.200805,67417.15594,5562.241059,101793.6359,100278.2587,256958.3742,134633.1414,38.4366584,9.466471456,1361.221077,62328.02778,54801.44,51000.34066,89270.37996
Ukraine,1999,129.4374728,93.92777078,8525.534065,459.5270754,1452.367967,21096.07629,63629.81914,8450.298048,69910.92167,5955.118647,108144.7113,105130.56,268522.9212,138950.2126,39.54736258,8.440848279,1406.003072,63998.36247,56182.87,51933.78616,93120.75422
Ukraine,2000,112.5295078,82.13138935,8622.977309,421.5039955,1327.338836,21598.3072,69669.56197,9264.749736,72248.34993,6218.824104,113006.0095,109454.4813,278413.3019,143346.5443,40.18544727,7.523112532,1476.676849,65067.74418,57123.08,52711.17453,96517.671
Ukraine,2001,98.70557208,72.52512565,8357.933545,380.1012206,1209.198054,21336.64064,73349.00324,9345.446038,71099.74304,5919.523195,112131.7401,109213.4278,276442.5448,139537.3098,39.25666317,6.74729013,1491.05689,64270.73596,56539,51300.50068,95472.44164
Ukraine,2002,87.2703541,64.63506837,8309.466662,334.1213873,1107.191174,21951.51516,81074.59513,9440.784495,72184.39377,5628.594595,114264.017,112775.6065,283568.0812,139839.1756,40.94525248,5.784078517,1535.430743,65385.34527,57667.81,51756.7527,97648.9007
Ukraine,2003,73.78483923,55.03947584,8067.716603,303.9455627,1079.774801,22201.57231,87307.0137,9954.449998,71766.55428,5655.996713,114580.2332,114270.2278,286131.7275,135942.2422,39.84764865,5.05307501,1510.640278,64971.33411,57446.27,51550.06919,98047.05526
Ukraine,2004,63.8563789,47.93523189,7902.006504,282.6925114,1106.663756,22658.99602,95798.95141,10671.51687,72471.84424,5733.365565,116104.578,117329.9049,292005.3717,135929.8182,39.02093801,4.557152889,1509.126181,65320.14427,57920.23,52052.03264,99903.85466
Ukraine,2005,54.75044759,41.38733918,7720.201731,255.2544572,1141.7418,22730.08126,100968.7387,12662.60473,72232.15497,6861.548261,117801.8322,119368.1168,296767.8699,134371.1372,33.68350536,3.994999304,1468.114515,64756.94204,57489,52530.40075,100855.45
Ukraine,2006,50.30297296,38.74953527,6733.314161,244.6972124,1202.366772,21422.16117,97083.0318,12585.65965,68002.43107,6733.935868,113156.7061,114570.2348,285178.3307,125976.3579,29.87932888,3.901351682,1377.861706,61714.63046,55380.01,50361.90692,95948.25269
Ukraine,2007,48.33689803,37.55996388,6391.157072,249.42275,1304.098926,21529.25309,101248.5749,13124.75368,68516.5229,7020.054039,114506.9684,117527.6403,291401.4756,128103.7771,30.26708991,4.025170445,1368.4813,62793.00102,56780.94,51198.64453,97526.48891
Ukraine,2008,47.6543975,37.20203019,6025.33825,236.7273648,1290.212479,21084.0629,100630.125,13314.59692,67485.33836,7342.37854,113720.0375,117650.8713,291098.9152,126721.5094,28.01942345,3.876593018,1324.100821,62189.32853,56516.49,51038.67487,96832.79604
Ukraine,2009,44.5813857,35.02154724,5304.686654,210.6281418,1220.968406,18905.4073,86849.0878,11905.74437,61058.27316,6848.373305,105280.4469,107623.4376,268482.6001,112198.715,21.35190751,3.477658541,1150.671299,56102.79159,51102.03,46832.84589,87866.54828
Ukraine,2010,44.90326384,35.45114916,5000.479701,196.5349945,1169.398617,18107.03456,81307.34215,11220.85759,58950.12915,6679.675058,103853.1335,104749.6542,263441.4087,107949.6495,18.77127667,3.274484297,1094.306889,53798.47907,49077.33,45612.28788,85256.81195
Ukraine,2011,45.60316519,35.74043956,4566.345104,183.2669244,1115.901462,17268.4951,77592.33038,10748.25731,56446.10625,6459.137368,100978.1874,101242.3079,254872.2909,104506.8562,15.85024642,3.07324379,1045.475064,52073.01803,47769.55,43733.86569,81902.46179
Ukraine,2012,46.97879633,36.61350074,4498.896481,174.5716378,1059.373874,17174.88292,77717.28756,10568.68755,56451.65263,6335.285748,101895.2468,102082.8823,256481.0048,105215.6283,14.15393534,2.880392639,1049.420366,50884.08999,46628.32,43503.56511,82012.76452
Ukraine,2013,47.86780376,36.99750257,4332.794363,165.1547817,960.0961582,16967.54108,77433.76098,9138.846912,56061.58264,4847.372493,101771.5245,102237.2796,255854.6915,104911.1134,17.59480163,2.653970677,1030.452457,49698.33868,45592.6,42806.28488,81532.68379
Ukraine,2014,47.98496346,36.93987676,4078.569806,170.2979607,922.8794235,16076.13654,74457.04417,9460.625661,53500.26691,5249.69805,98055.91307,98374.28179,245094.1106,101280.7224,16.03313769,2.622557247,992.4522059,46806.23202,42938.44,40408.25424,77821.56181
Ukraine,2015,58.40317026,44.83045735,4359.619807,205.4296164,963.2168418,18402.75306,95766.10832,10630.54011,62238.68784,4393.431633,112682.556,114550.9977,281472.3416,126267.5152,20.2635553,2.962019637,1165.474807,55345.24915,51239.49,45602.86036,89885.13513
Ukraine,2016,58.28034448,44.5814186,4114.700749,195.7106024,890.5517594,17799.74334,92639.91146,10441.52421,60344.37984,4290.690915,110730.7848,111317.0419,273626.9159,123425.9243,19.65878423,2.71506583,1130.398662,52919.1324,49047.03,44372.28501,87170.95475
